customerid,customer_name,gender,country,state,dob,subscription_start_date,subscription_type,renewal_date,plan_type,contract_type,cancellation_date,cancellation_reason,monthly_charges,cltv,churn_score,churn_flag,escalations,csat_score,complaint_count
102875,Reyansh Pradhan,Female,India,Gujarat,1994-06-15,2023-04-19 06:38:14,Regular,2023-06-18 06:38:14,Basic,Annual,,Active,316,8532.0,27,0,0,4,1
102876,Oni Dube,Male,India,Gujarat,1988-03-31,2022-05-12 00:56:17,Regular,2023-03-28 00:56:17,Basic,Monthly,,Active,392,9800.0,34,0,0,4,1
102877,Radha Raghavan,Male,India,Tamil Nadu,1995-05-24,2022-09-18 17:37:57,Premium,2023-04-02 17:37:57,Premium,Monthly,,Active,996,56971.200000000004,16,0,0,5,4
102878,Yug Brahmbhatt,Male,India,Delhi,1998-10-04,2024-03-27 16:08:00,Regular,2025-01-11 16:08:00,Basic,Monthly,,Active,449,8082.0,37,0,0,3,0
102879,Jeet Wali,Female,India,Tamil Nadu,1967-02-10,2023-01-12 13:26:07,Regular,2023-07-16 13:26:07,Standard,Monthly,,Active,584,17520.0,26,0,0,4,0
102880,Niharika Bhatti,Male,India,Maharashtra,1994-05-20,2024-04-06 07:23:44,Regular,2024-08-30 07:23:44,Standard,Annual,,Active,866,31176.0,54,0,3,5,2
102881,Gaurav Patil,Male,India,Maharashtra,1991-06-08,2024-08-10 13:07:25,Premium,2024-09-15 13:07:25,Premium,Monthly,2025-05-10 13:07:25,High Pricing,1418,29494.4,79,1,2,5,2
102882,Anjali Dhingra,Female,India,Delhi,1975-07-22,2023-01-09 19:09:34,Regular,2023-10-11 19:09:34,Basic,Monthly,,Active,447,26820.0,35,0,0,3,0
102883,Anusha Anne,Male,India,Gujarat,1973-07-16,2023-12-27 11:33:36,Regular,2024-11-18 11:33:36,Basic,Monthly,,Active,327,6867.0,40,0,1,4,0
102884,Krishna Kapadia,Male,India,Uttar Pradesh,1970-11-03,2024-06-01 06:54:00,Premium,2025-05-09 06:54:00,Premium,Annual,,Active,1416,27612.0,28,0,1,5,0
102885,Henry Dasgupta,Male,India,Maharashtra,1992-02-10,2023-04-21 00:38:23,Premium,2024-01-05 00:38:23,Premium,Monthly,,Active,957,43543.5,29,0,0,5,1
102886,Damini Suri,Female,India,Uttar Pradesh,1984-10-13,2022-07-12 13:53:38,Regular,2022-12-12 13:53:38,Standard,Annual,,Active,693,39501.0,33,0,2,4,3
102887,Ikshita Manda,Male,India,Maharashtra,1967-09-18,2023-04-19 23:34:35,Regular,2023-12-21 23:34:35,Standard,Monthly,,Active,845,14365.0,31,0,0,4,1
102888,Hardik Bava,Male,India,Delhi,1966-12-12,2022-04-28 08:27:37,Regular,2023-04-11 08:27:37,Basic,Monthly,2023-03-15 08:27:37,High Pricing,317,7291.0,61,1,2,4,1
102889,Eesha Ramachandran,Female,India,Karnataka,1976-10-14,2023-01-29 19:28:44,Regular,2023-03-17 19:28:44,Standard,Annual,2023-11-21 19:28:44,Poor Service,787,24397.0,69,1,1,2,2
102890,Hemani Wali,Female,India,Delhi,1979-09-12,2023-10-29 20:21:21,Premium,2024-03-23 20:21:21,Premium,Annual,,Active,1127,54208.700000000004,26,0,1,5,1
102891,Vansha Datta,Male,India,Maharashtra,2002-01-09,2022-11-16 16:36:05,Premium,2023-08-11 16:36:05,Premium,Annual,,Active,1478,44192.200000000004,20,0,1,4,2
102892,Aditya Varghese,Female,India,Gujarat,1965-02-08,2022-06-06 18:29:56,Regular,2022-10-03 18:29:56,Basic,Annual,,Active,420,18480.0,30,0,0,5,1
102893,Jonathan Dhar,Female,India,Telangana,1968-06-29,2024-05-04 15:48:04,Regular,2025-03-05 15:48:04,Basic,Annual,,Active,452,10396.0,45,0,2,4,1
102894,Amara Bera,Female,India,Delhi,1984-05-10,2024-04-09 12:05:15,Regular,2024-05-10 12:05:15,Standard,Annual,,Active,738,36162.0,16,0,0,3,2
102895,Zaid Sahota,Male,India,Gujarat,2003-08-24,2024-10-20 15:10:21,Premium,2025-10-04 15:10:21,Premium,Annual,,Active,1384,26988.0,37,0,3,4,0
102896,Qadim Sarna,Female,India,Uttar Pradesh,1978-04-20,2024-01-05 16:56:45,Regular,2024-11-15 16:56:45,Standard,Monthly,,Active,755,21140.0,50,0,1,4,1
102897,Upadhriti Thakkar,Female,India,Tamil Nadu,1968-12-07,2022-10-09 18:14:04,Regular,2023-04-06 18:14:04,Basic,Monthly,,Active,308,6468.0,40,0,0,4,2
102898,Anya Sangha,Male,India,Gujarat,1995-08-17,2022-07-03 17:31:47,Regular,2023-04-10 17:31:47,Basic,Monthly,,Active,384,11520.0,38,0,1,4,1
102899,Dalaja Chahal,Male,India,Karnataka,1991-06-15,2024-01-11 14:02:47,Regular,2024-05-25 14:02:47,Standard,Annual,,Active,726,39204.0,56,0,0,1,1
102900,Niharika Munshi,Male,India,Uttar Pradesh,1970-10-01,2022-09-03 08:22:46,Regular,2023-07-19 08:22:46,Basic,Monthly,,Active,449,19756.0,51,0,1,3,1
102901,Fariq Bose,Male,India,Gujarat,1988-06-14,2024-05-30 16:39:34,Premium,2024-10-31 16:39:34,Premium,Annual,,Active,1177,73444.8,12,0,1,4,0
102902,Girik Gandhi,Female,India,Karnataka,1986-01-24,2024-11-04 08:53:36,Regular,2025-05-15 08:53:36,Standard,Monthly,,Active,564,21996.0,51,0,1,5,2
102903,Frado Mangal,Male,India,Karnataka,2001-03-11,2022-05-25 06:02:01,Regular,2023-01-06 06:02:01,Standard,Monthly,,Active,665,37905.0,55,0,2,5,0
102904,Advaith Samra,Male,India,Telangana,1976-08-22,2022-12-11 15:02:31,Regular,2023-11-18 15:02:31,Basic,Monthly,,Active,426,23856.0,32,0,0,4,1
102905,Varsha Tank,Female,India,Maharashtra,1976-01-09,2024-01-30 23:04:53,Premium,2024-03-14 23:04:53,Premium,Monthly,2024-09-03 23:04:53,High Pricing,1429,24150.100000000002,73,1,0,5,2
102906,Nidra Atwal,Male,India,Rajasthan,2002-12-06,2023-03-23 10:15:03,Regular,2024-02-10 10:15:03,Basic,Monthly,,Active,390,22230.0,41,0,1,3,2
102907,Abhimanyu Sandal,Female,India,Maharashtra,1990-06-24,2024-08-18 00:15:17,Regular,2024-10-14 00:15:17,Basic,Monthly,2025-01-14 00:15:17,Poor Service,314,15386.0,92,1,1,1,4
102908,Yash Wable,Male,India,Telangana,1994-11-23,2022-03-01 16:12:23,Premium,2022-04-11 16:12:23,Premium,Annual,,Active,1493,95104.1,20,0,0,4,1
102909,Saumya Ganguly,Male,India,Delhi,1993-12-30,2022-10-11 01:59:32,Premium,2023-05-23 01:59:32,Premium,Monthly,,Active,909,37814.4,39,0,1,5,2
102910,Parth Borde,Male,India,Gujarat,1982-01-04,2023-09-01 02:21:07,Premium,2024-06-22 02:21:07,Premium,Monthly,,Active,1111,49106.200000000004,43,0,1,4,2
102911,Kiaan Varkey,Male,India,Uttar Pradesh,1973-11-09,2023-09-13 08:54:45,Regular,2024-07-01 08:54:45,Basic,Monthly,,Active,346,15224.0,27,0,0,5,0
102912,Charan Sami,Male,India,Delhi,1990-11-23,2022-11-25 00:19:06,Regular,2023-06-13 00:19:06,Basic,Annual,,Active,495,18315.0,25,0,0,4,2
102913,Ladli Garde,Female,India,Gujarat,1985-12-24,2022-01-26 16:02:41,Regular,2022-11-27 16:02:41,Basic,Monthly,,Active,451,24354.0,39,0,0,3,0
102914,Isaiah Nigam,Female,India,Maharashtra,1985-09-03,2024-06-27 16:54:58,Regular,2025-05-25 16:54:58,Basic,Monthly,2025-04-12 16:54:58,Poor Service,375,15375.0,69,1,0,2,1
102915,Jacob Mannan,Male,India,Maharashtra,1973-07-21,2024-08-07 03:59:31,Regular,2025-05-04 03:59:31,Standard,Monthly,2025-03-15 03:59:31,Poor Service,877,13155.0,88,1,1,2,5
102916,Vasudha Memon,Female,India,Karnataka,1966-10-16,2022-01-06 00:59:07,Regular,2022-10-07 00:59:07,Basic,Monthly,,Active,402,6834.0,26,0,0,4,1
102917,Tanay Agate,Female,India,Tamil Nadu,1976-05-21,2022-07-29 16:17:00,Regular,2022-09-24 16:17:00,Standard,Annual,,Active,738,33210.0,13,0,0,4,2
102918,Teerth Mody,Female,India,Maharashtra,1988-10-27,2023-05-04 08:12:46,Regular,2023-12-23 08:12:46,Basic,Annual,,Active,335,10385.0,39,0,1,4,2
102919,Ubika Sura,Male,India,Maharashtra,1993-11-01,2022-05-23 12:36:22,Regular,2023-03-22 12:36:22,Basic,Monthly,,Active,400,19200.0,57,0,2,5,2
102920,Ishani Ahuja,Male,India,Delhi,1996-02-02,2022-12-18 04:30:32,Premium,2023-11-25 04:30:32,Premium,Monthly,,Active,1066,36030.8,40,0,1,5,1
102921,Falguni Misra,Male,India,Tamil Nadu,1992-01-19,2024-04-11 21:09:51,Regular,2024-06-16 21:09:51,Basic,Monthly,,Active,327,16677.0,36,0,0,4,0
102922,Hredhaan Ahluwalia,Female,India,Telangana,1980-03-06,2022-05-05 12:59:25,Regular,2023-02-12 12:59:25,Basic,Monthly,,Active,356,21360.0,59,0,3,4,1
102923,Quincy Ratti,Female,India,Maharashtra,2003-04-12,2024-11-21 15:51:08,Regular,2025-04-04 15:51:08,Basic,Annual,,Active,392,13328.0,30,0,0,3,0
102924,Aditya Chaudhuri,Male,India,Maharashtra,1991-03-26,2024-08-12 14:49:02,Regular,2025-05-11 14:49:02,Basic,Monthly,,Active,457,24221.0,36,0,0,3,2
102925,Vyanjana Hora,Male,India,Rajasthan,1971-01-07,2024-05-25 10:04:08,Regular,2024-10-01 10:04:08,Standard,Monthly,,Active,850,17000.0,32,0,0,4,0
102926,Yoshita Dube,Female,India,Karnataka,1975-09-17,2022-08-27 18:38:55,Regular,2023-05-30 18:38:55,Basic,Monthly,2023-05-26 18:38:55,Poor Service,408,18360.0,89,1,2,1,4
102927,Jatin Sura,Female,India,Uttar Pradesh,2002-03-10,2022-03-26 07:45:50,Regular,2022-06-07 07:45:50,Standard,Annual,,Active,542,29268.0,12,0,0,5,1
102928,Nachiket Krishna,Female,India,Uttar Pradesh,1995-06-13,2023-07-19 21:56:13,Premium,2023-10-21 21:56:13,Premium,Annual,2023-08-22 21:56:13,High Pricing,1294,75699.0,82,1,3,5,4
102929,Upma Rana,Female,India,Telangana,2003-01-14,2023-01-14 18:55:24,Regular,2023-08-09 18:55:24,Standard,Annual,,Active,697,26486.0,53,0,0,1,0
102930,Chandani Patla,Male,India,Maharashtra,1979-05-03,2023-02-15 16:37:14,Regular,2023-08-10 16:37:14,Basic,Monthly,,Active,342,9234.0,45,0,0,3,1
102931,Qabil Yadav,Female,India,Uttar Pradesh,1978-02-21,2024-07-28 01:40:10,Regular,2024-10-14 01:40:10,Standard,Monthly,,Active,802,12030.0,32,0,0,4,2
102932,Ikbal Sarna,Female,India,Telangana,1988-11-03,2022-07-22 21:26:54,Regular,2022-10-26 21:26:54,Basic,Monthly,,Active,485,18915.0,28,0,0,3,0
102933,Neel Dey,Male,India,Gujarat,1997-06-12,2024-05-12 09:10:49,Regular,2024-07-26 09:10:49,Standard,Monthly,,Active,668,18704.0,51,0,2,4,0
102934,Radha Ahluwalia,Female,India,Karnataka,2003-12-13,2023-06-04 08:47:58,Regular,2023-09-11 08:47:58,Standard,Monthly,2024-01-11 08:47:58,Poor Service,702,36504.0,67,1,0,2,0
102935,Rushil Choudhry,Female,India,Karnataka,1992-06-13,2022-03-19 15:31:05,Regular,2022-08-04 15:31:05,Basic,Monthly,,Active,407,9361.0,28,0,0,3,2
102936,Bhavani Baria,Male,India,Maharashtra,1979-09-05,2023-12-11 00:37:40,Premium,2024-08-05 00:37:40,Premium,Monthly,2024-08-01 00:37:40,High Pricing,1111,23108.8,72,1,1,5,4
102937,Megha Sama,Female,India,Gujarat,1987-07-06,2024-05-15 16:01:37,Premium,2025-04-12 16:01:37,Premium,Annual,,Active,1494,89341.2,12,0,0,5,2
102938,Azad Dyal,Female,India,Gujarat,1996-03-25,2023-03-22 07:20:16,Premium,2023-11-13 07:20:16,Premium,Monthly,,Active,1106,70452.2,27,0,0,5,0
102939,Varenya Lata,Female,India,Karnataka,1965-11-22,2022-04-13 09:34:56,Regular,2022-08-03 09:34:56,Basic,Monthly,,Active,429,21450.0,33,0,0,4,1
102940,Oviya Suresh,Male,India,Delhi,1975-04-25,2022-07-29 16:47:57,Regular,2023-06-09 16:47:57,Standard,Monthly,,Active,590,27730.0,54,0,1,3,1
102941,Joshua Nair,Male,India,Karnataka,1976-04-04,2023-01-03 12:02:11,Premium,2023-06-04 12:02:11,Premium,Monthly,,Active,1152,61401.6,34,0,0,4,2
102942,Yachana Ramachandran,Female,India,Tamil Nadu,1987-09-25,2024-01-25 10:05:34,Regular,2024-10-18 10:05:34,Basic,Monthly,,Active,314,7850.0,49,0,2,5,1
102943,Imaran Chokshi,Male,India,Uttar Pradesh,1984-03-17,2022-12-28 13:33:34,Premium,2023-03-28 13:33:34,Premium,Monthly,,Active,1095,35587.5,38,0,1,5,1
102944,Jonathan Dugal,Female,India,Maharashtra,1983-10-10,2022-04-23 23:41:09,Regular,2022-11-01 23:41:09,Basic,Monthly,,Active,419,5447.0,29,0,0,5,0
102945,Xiti Arya,Female,India,Delhi,1965-04-17,2024-04-10 05:10:39,Regular,2024-12-29 05:10:39,Basic,Monthly,2024-09-18 05:10:39,Poor Service,330,12870.0,67,1,0,1,0
102946,Charles Oommen,Male,India,Maharashtra,1971-08-24,2023-03-15 15:54:21,Regular,2023-06-18 15:54:21,Standard,Monthly,2023-08-05 15:54:21,Poor Service,779,24928.0,95,1,3,1,2
102947,Abhiram Saraf,Male,India,Tamil Nadu,2004-09-10,2022-06-19 03:15:45,Regular,2022-07-31 03:15:45,Standard,Monthly,,Active,704,18304.0,34,0,0,4,0
102948,Bimala Manda,Male,India,Telangana,1976-12-27,2023-02-01 07:50:50,Regular,2023-05-01 07:50:50,Standard,Monthly,2023-12-18 07:50:50,Poor Service,588,32340.0,79,1,0,2,4
102949,Fitan Sanghvi,Male,India,Rajasthan,1976-12-13,2024-11-21 11:40:20,Premium,2025-04-06 11:40:20,Premium,Monthly,,Active,1195,88549.5,31,0,0,5,0
102950,Michael Vaidya,Female,India,Karnataka,1971-12-07,2024-06-07 03:30:10,Regular,2025-03-28 03:30:10,Basic,Monthly,2024-08-01 03:30:10,Poor Service,420,14280.0,76,1,0,2,2
102951,Zaid Mand,Female,India,Rajasthan,1983-08-25,2023-12-17 18:47:15,Regular,2024-05-02 18:47:15,Basic,Annual,2024-06-17 18:47:15,Poor Service,358,7518.0,63,1,0,2,3
102952,Adya Kota,Female,India,Maharashtra,1996-01-15,2023-07-10 21:07:54,Premium,2024-06-24 21:07:54,Premium,Monthly,,Active,1433,68927.3,58,0,0,4,1
102953,Rushil Som,Female,India,Gujarat,1979-07-23,2024-05-07 13:17:32,Regular,2024-11-29 13:17:32,Basic,Monthly,,Active,327,15042.0,45,0,1,4,0
102954,Yadavi Golla,Male,India,Maharashtra,1979-09-07,2023-10-20 21:39:45,Regular,2024-10-08 21:39:45,Standard,Annual,,Active,747,33615.0,34,0,1,4,1
102955,Manthan Karnik,Female,India,Uttar Pradesh,1977-11-07,2024-12-30 14:20:44,Regular,2025-10-23 14:20:44,Standard,Annual,2025-02-16 14:20:44,Poor Service,639,8307.0,63,1,0,1,0
102956,Kevin Rattan,Female,India,Gujarat,1989-08-13,2023-01-25 08:05:26,Regular,2023-10-16 08:05:26,Basic,Annual,,Active,381,16002.0,27,0,0,3,0
102957,Anusha Handa,Female,India,Tamil Nadu,2002-02-26,2024-07-20 12:23:08,Regular,2025-07-01 12:23:08,Basic,Annual,,Active,399,21546.0,28,0,1,4,1
102958,Pooja Badami,Female,India,Uttar Pradesh,1979-06-05,2023-11-08 14:21:25,Regular,2024-03-28 14:21:25,Standard,Monthly,,Active,590,32450.0,39,0,0,3,0
102959,Gavin Behl,Male,India,Maharashtra,2003-10-27,2023-12-10 13:24:56,Premium,2024-10-29 13:24:56,Premium,Monthly,2024-02-14 13:24:56,Poor Service,972,73288.8,65,1,3,5,1
102960,Nikita Vohra,Female,India,Maharashtra,1994-02-07,2022-11-17 01:40:06,Regular,2023-07-19 01:40:06,Standard,Annual,,Active,725,39875.0,22,0,1,5,0
102961,Vihaan Kapadia,Male,India,Uttar Pradesh,1970-07-05,2023-10-02 21:08:03,Regular,2024-08-04 21:08:03,Standard,Annual,2024-03-18 21:08:03,Poor Service,833,44982.0,69,1,0,1,1
102962,Pooja Srinivas,Male,India,Karnataka,2005-05-22,2023-06-11 04:55:29,Regular,2023-10-08 04:55:29,Standard,Monthly,,Active,826,47082.0,37,0,0,3,0
102963,Yashvi Sane,Male,India,Maharashtra,1966-03-02,2022-11-15 14:13:31,Regular,2023-10-23 14:13:31,Basic,Annual,,Active,445,7120.0,11,0,0,4,1
102964,Daksha Choudhary,Female,India,Delhi,1973-05-03,2024-01-21 12:14:06,Regular,2024-09-13 12:14:06,Basic,Monthly,,Active,315,9450.0,39,0,0,3,1
102965,Januja Mand,Female,India,Gujarat,2003-05-15,2024-12-27 01:31:35,Regular,2025-07-09 01:31:35,Basic,Monthly,2025-04-01 01:31:35,Poor Service,333,13653.0,88,1,1,1,2
102966,Omya Koshy,Female,India,Maharashtra,1996-06-07,2022-08-03 11:57:03,Regular,2022-10-12 11:57:03,Basic,Annual,,Active,411,24660.0,26,0,1,3,0
102967,Champak Gopal,Female,India,Karnataka,1995-05-30,2022-02-02 20:33:06,Regular,2022-10-02 20:33:06,Basic,Annual,,Active,456,26448.0,13,0,0,5,1
102968,Aadi Ben,Female,India,Maharashtra,1982-01-21,2023-06-08 20:07:54,Regular,2023-10-30 20:07:54,Basic,Annual,,Active,420,11760.0,23,0,1,5,0
102969,Simon Mangal,Female,India,Delhi,1968-05-24,2023-02-26 01:48:29,Regular,2023-08-09 01:48:29,Basic,Annual,,Active,346,13840.0,19,0,0,4,2
102970,Ati Chaudhuri,Male,India,Uttar Pradesh,1982-12-24,2024-05-29 18:17:35,Regular,2024-07-30 18:17:35,Basic,Monthly,,Active,483,11109.0,45,0,0,3,0
102971,Qasim Krishnan,Male,India,Rajasthan,1974-04-15,2024-02-11 05:49:14,Regular,2024-03-14 05:49:14,Standard,Monthly,,Active,592,11248.0,43,0,0,4,0
102972,Januja Natt,Male,India,Tamil Nadu,1976-07-15,2022-07-08 07:10:15,Regular,2022-09-14 07:10:15,Standard,Annual,,Active,611,15886.0,32,0,1,3,2
102973,Isaac Chatterjee,Female,India,Maharashtra,1975-12-12,2023-12-01 16:52:06,Regular,2024-08-19 16:52:06,Basic,Monthly,2024-01-30 16:52:06,Poor Service,313,14085.0,80,1,1,2,4
102974,Kalpit Narula,Female,India,Uttar Pradesh,1973-03-26,2024-03-13 16:45:14,Premium,2024-09-26 16:45:14,Premium,Monthly,,Active,1315,66670.5,22,0,0,5,0
102975,Janaki Wadhwa,Male,India,Gujarat,1984-03-27,2024-04-28 03:06:06,Regular,2025-03-02 03:06:06,Basic,Monthly,,Active,410,13120.0,44,0,1,4,0
102976,Wazir Majumdar,Male,India,Maharashtra,1973-04-28,2023-12-20 08:09:50,Premium,2024-08-29 08:09:50,Premium,Monthly,,Active,1105,40222.0,31,0,0,5,1
102977,Leena Chahal,Female,India,Rajasthan,1982-12-16,2023-05-28 20:52:50,Regular,2024-04-23 20:52:50,Basic,Monthly,,Active,440,23320.0,33,0,0,5,0
102978,Kalpit Dara,Male,India,Telangana,1989-01-25,2022-12-17 23:51:44,Premium,2023-01-21 23:51:44,Premium,Annual,2023-08-06 23:51:44,Poor Service,920,34684.0,63,1,1,5,2
102979,Rayaan Hans,Female,India,Telangana,1993-02-22,2024-10-25 04:03:56,Regular,2025-10-16 04:03:56,Basic,Monthly,,Active,395,13825.0,44,0,0,4,0
102980,Hardik Borde,Female,India,Tamil Nadu,1968-03-30,2024-11-12 09:41:53,Regular,2025-10-19 09:41:53,Standard,Monthly,,Active,617,21595.0,29,0,0,5,2
102981,Charvi Som,Male,India,Maharashtra,1994-12-17,2024-06-27 04:02:05,Regular,2025-04-29 04:02:05,Basic,Annual,,Active,489,11247.0,12,0,0,3,2
102982,Mitesh Bassi,Male,India,Maharashtra,1972-01-29,2024-07-28 17:49:07,Regular,2024-12-01 17:49:07,Standard,Monthly,,Active,508,6096.0,33,0,0,3,1
102983,Rehaan Sahota,Female,India,Tamil Nadu,2005-05-26,2022-02-15 09:07:17,Regular,2022-06-04 09:07:17,Basic,Annual,2022-04-29 09:07:17,Poor Service,309,14523.0,71,1,1,1,3
102984,Idika Pau,Female,India,Maharashtra,2000-06-17,2024-12-19 22:23:24,Regular,2025-10-26 22:23:24,Basic,Monthly,,Active,346,14878.0,35,0,1,5,2
102985,Jacob Sarin,Female,India,Delhi,2004-07-05,2023-03-16 12:36:01,Regular,2023-12-25 12:36:01,Standard,Annual,,Active,628,10048.0,40,0,2,4,0
102986,Vasudha Saini,Female,India,Telangana,1997-01-18,2023-03-29 13:34:54,Regular,2023-09-27 13:34:54,Basic,Monthly,2024-01-24 13:34:54,Poor Service,365,13505.0,69,1,0,1,0
102987,Ojas Mahal,Male,India,Telangana,1987-03-09,2023-05-29 11:42:44,Premium,2024-05-27 11:42:44,Premium,Monthly,2023-06-29 11:42:44,High Pricing,1399,25461.8,63,1,3,4,0
102988,Bimala Bath,Male,India,Delhi,2002-12-22,2023-08-20 08:47:33,Regular,2024-04-19 08:47:33,Basic,Annual,,Active,487,21428.0,13,0,0,4,0
102989,Ranveer Rao,Female,India,Telangana,1984-06-26,2023-05-01 17:54:36,Regular,2023-09-14 17:54:36,Standard,Annual,2023-07-28 17:54:36,Poor Service,859,42950.0,81,1,2,1,3
102990,Yochana Borde,Female,India,Uttar Pradesh,2000-06-03,2024-02-08 06:51:23,Regular,2024-06-17 06:51:23,Standard,Monthly,2024-11-09 06:51:23,Competitor,830,25730.0,60,1,2,4,1
102991,Raksha Upadhyay,Male,India,Tamil Nadu,1998-07-13,2023-10-04 13:29:45,Regular,2024-02-23 13:29:45,Basic,Annual,,Active,452,10396.0,25,0,0,4,1
102992,Madhavi Rattan,Female,India,Karnataka,2002-09-21,2023-09-06 14:31:59,Regular,2024-04-14 14:31:59,Basic,Monthly,2024-03-29 14:31:59,Poor Service,460,22540.0,85,1,0,2,3
102993,Samuel Gour,Female,India,Karnataka,1977-01-01,2023-05-26 23:31:39,Regular,2023-12-22 23:31:39,Standard,Annual,,Active,744,23064.0,10,0,0,4,0
102994,Nathaniel Kamdar,Male,India,Karnataka,1975-10-12,2022-05-01 12:48:28,Regular,2022-07-19 12:48:28,Standard,Monthly,,Active,587,16436.0,27,0,0,3,1
102995,Yochana Shah,Male,India,Maharashtra,1969-08-27,2023-05-03 13:03:30,Premium,2023-06-30 13:03:30,Premium,Monthly,,Active,1083,76026.6,34,0,0,5,2
102996,Chavvi Kannan,Female,India,Karnataka,1977-05-05,2024-02-09 06:22:38,Regular,2024-06-21 06:22:38,Basic,Monthly,2024-08-20 06:22:38,Poor Service,305,5795.0,79,1,0,1,2
102997,Amrita Dani,Male,India,Maharashtra,2005-05-06,2024-05-01 08:45:44,Regular,2024-09-02 08:45:44,Standard,Monthly,2025-02-18 08:45:44,Poor Service,504,27216.0,84,1,0,2,2
102998,Udarsh Bath,Male,India,Delhi,1994-06-25,2024-01-02 19:19:34,Regular,2024-03-29 19:19:34,Basic,Monthly,,Active,416,9984.0,41,0,0,5,2
102999,Bishakha Baral,Male,India,Uttar Pradesh,2001-06-30,2022-02-15 14:39:05,Regular,2022-08-05 14:39:05,Basic,Monthly,,Active,492,9840.0,38,0,1,4,2
103000,Arunima Deol,Female,India,Maharashtra,1965-05-16,2024-07-29 20:50:53,Regular,2024-12-30 20:50:53,Standard,Monthly,2024-10-02 20:50:53,Poor Service,883,26490.0,67,1,0,2,1
103001,Charan Kothari,Female,India,Telangana,1970-07-19,2022-07-20 01:01:21,Regular,2022-10-20 01:01:21,Basic,Monthly,,Active,494,18278.0,35,0,0,5,1
103002,Jack Agarwal,Female,India,Tamil Nadu,1974-09-06,2022-04-20 17:33:20,Regular,2023-01-31 17:33:20,Basic,Monthly,,Active,356,5696.0,25,0,0,5,0
103003,Jyoti Nair,Male,India,Maharashtra,1978-04-17,2023-01-10 18:16:57,Regular,2023-08-31 18:16:57,Basic,Annual,,Active,353,18709.0,34,0,2,3,2
103004,Aishani Deol,Female,India,Rajasthan,1979-09-12,2023-04-13 18:47:11,Regular,2024-03-27 18:47:11,Standard,Monthly,,Active,600,33600.0,38,0,1,4,5
103005,Chaitaly Nair,Female,India,Gujarat,1972-11-30,2023-11-05 06:09:16,Premium,2024-04-21 06:09:16,Premium,Annual,,Active,1359,63601.200000000004,19,0,0,4,0
103006,Advaith Parekh,Female,India,Karnataka,1972-07-20,2022-11-06 21:50:21,Regular,2023-05-29 21:50:21,Standard,Annual,,Active,592,9472.0,27,0,1,4,0
103007,Ati Goda,Female,India,Telangana,2001-06-13,2022-02-17 01:52:31,Regular,2022-12-08 01:52:31,Standard,Monthly,,Active,618,21012.0,35,0,0,5,1
103008,Amol Yogi,Male,India,Karnataka,1975-05-02,2024-05-04 01:58:56,Regular,2024-09-07 01:58:56,Standard,Annual,,Active,787,36202.0,30,0,1,4,2
103009,Lavanya Kurian,Female,India,Tamil Nadu,1988-06-21,2024-09-14 06:03:49,Regular,2025-04-13 06:03:49,Standard,Monthly,,Active,608,36480.0,42,0,0,5,0
103010,Riya Kannan,Male,India,Maharashtra,1983-03-20,2023-09-25 05:32:19,Regular,2024-02-19 05:32:19,Basic,Monthly,,Active,432,18576.0,34,0,0,5,0
103011,Amruta Jani,Female,India,Uttar Pradesh,1969-03-09,2023-10-02 12:06:25,Regular,2024-06-13 12:06:25,Basic,Monthly,,Active,324,17172.0,37,0,0,3,2
103012,Nachiket Sehgal,Male,India,Delhi,2000-11-06,2024-08-19 09:01:48,Regular,2025-01-24 09:01:48,Basic,Monthly,,Active,426,25560.0,44,0,0,5,2
103013,Radha Pillay,Male,India,Tamil Nadu,1977-07-08,2023-06-15 13:00:54,Regular,2023-07-24 13:00:54,Standard,Annual,,Active,716,12172.0,35,0,1,3,2
103014,Varenya Chander,Male,India,Karnataka,1997-05-13,2023-06-23 14:39:25,Premium,2023-12-10 14:39:25,Premium,Monthly,,Active,1441,46832.5,41,0,1,5,1
103015,Pratyush Sharaf,Female,India,Tamil Nadu,1978-10-29,2022-10-09 00:40:13,Regular,2023-04-13 00:40:13,Basic,Monthly,,Active,434,22568.0,52,0,1,5,1
103016,Patrick Gulati,Male,India,Telangana,1967-04-29,2023-12-23 19:23:34,Regular,2024-05-11 19:23:34,Basic,Annual,,Active,322,12880.0,32,0,2,4,0
103017,Pranit Manda,Female,India,Delhi,2001-02-05,2024-02-04 01:46:01,Premium,2024-11-20 01:46:01,Premium,Monthly,2024-06-19 01:46:01,High Pricing,1355,84552.0,65,1,1,4,1
103018,Dayita Gaba,Male,India,Tamil Nadu,1976-04-20,2022-10-09 11:19:52,Premium,2022-12-30 11:19:52,Premium,Monthly,,Active,1314,56370.6,16,0,0,4,1
103019,Meera Guha,Male,India,Delhi,1992-09-15,2024-05-18 15:54:08,Regular,2024-09-15 15:54:08,Standard,Monthly,2024-07-11 15:54:08,Poor Service,857,26567.0,90,1,2,1,5
